Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
186,middle,Male,Shorts,Clothing,111,Michigan,XL,White,Winter,2.5,No,Venmo,2-Day Shipping,Yes,Yes,16,Bank Transfer,Weekly
187,middle,Male,Scarf,Clothing,125,Kentucky,S,Magenta,Fall,1.5,No,Bank Transfer,Store Pickup,Yes,Yes,32,Venmo,Fortnightly
188,youth,Male,Dress,Footwear,170,Alabama,S,Peach,Spring,3.8,No,Bank Transfer,Next Day Air,No,Yes,14,Debit Card,Weekly
189,middle,Male,Jacket,Outerwear,116,Mississippi,M,Magenta,Spring,3.2,No,Bank Transfer,Next Day Air,No,No,14,PayPal,Bi-Weekly
190,youth,Male,Coat,Clothing,71,Alabama,S,Turquoise,Spring,1.6,Yes,PayPal,Express,Yes,No,87,Bank Transfer,Weekly
191,youth,Male,Sunglasses,Clothing,159,Oregon,L,Lavender,Spring,3.8,No,Credit Card,Standard,No,Yes,64,Credit Card,Every 3 Months
192,middle,Male,Dress,Footwear,166,Washington,XL,Silver,Winter,2.5,Yes,Cash,Store Pickup,No,No,62,Credit Card,Weekly
193,old,Male,Boots,Footwear,42,Michigan,M,Gold,Winter,4.8,No,PayPal,2-Day Shipping,No,Yes,30,Debit Card,Bi-Weekly
194,old,Female,Sweater,Footwear,72,Vermont,XL,Gold,Winter,2.3,Yes,Bank Transfer,Standard,No,Yes,31,PayPal,Bi-Weekly
195,old,Female,Dress,Accessories,176,Iowa,XL,Pink,Summer,4.3,Yes,Debit Card,2-Day Shipping,Yes,No,19,Debit Card,Bi-Weekly
196,middle,Male,Hat,Clothing,137,Idaho,XL,Olive,Summer,4.4,Yes,Venmo,Store Pickup,Yes,No,10,Cash,Bi-Weekly
197,old,Female,Sunglasses,Outerwear,176,Alaska,M,Pink,Fall,4.8,No,Cash,Standard,No,No,17,Debit Card,Every 3 Months
198,youth,Male,Socks,Clothing,18,California,XL,Pink,Fall,2.9,Yes,Bank Transfer,Express,No,No,90,Credit Card,Bi-Weekly
199,old,Male,Shoes,Outerwear,184,West Virginia,S,Olive,Spring,3.1,No,PayPal,Next Day Air,No,No,69,Credit Card,Weekly
200,middle,Male,Jacket,Accessories,54,Utah,S,Beige,Winter,4,Yes,Bank Transfer,Free Shipping,Yes,No,72,Cash,Fortnightly
201,youth,Female,Sandals,Outerwear,194,Alabama,S,Purple,Winter,2,No,Credit Card,Free Shipping,Yes,Yes,92,Bank Transfer,Annually
202,old,Male,Jeans,Footwear,113,Illinois,M,Black,Fall,3.4,No,Credit Card,Store Pickup,Yes,Yes,27,Credit Card,Monthly
203,old,Female,Boots,Footwear,105,Colorado,M,Yellow,Winter,1.1,Yes,Bank Transfer,Express,No,Yes,82,Credit Card,Monthly
204,old,Male,Pants,Clothing,28,Florida,XL,Teal,Fall,3,Yes,PayPal,2-Day Shipping,No,No,77,PayPal,Weekly
205,middle,Female,Jacket,Clothing,33,Nevada,M,Black,Summer,3.8,Yes,Venmo,Free Shipping,Yes,No,83,Cash,Quarterly
206,old,Female,Handbag,Outerwear,109,New Mexico,XL,Pink,Summer,2.6,No,Credit Card,Next Day Air,No,Yes,45,Credit Card,Quarterly
207,middle,Male,Handbag,Clothing,119,Tennessee,M,Lavender,Summer,1.5,No,Venmo,Store Pickup,No,No,33,Venmo,Weekly
208,middle,Female,Sweater,Accessories,33,Nebraska,XL,Red,Summer,3,Yes,Credit Card,Next Day Air,Yes,No,32,Venmo,Quarterly
209,old,Female,Shoes,Outerwear,172,Alabama,M,Gray,Fall,3.7,No,Bank Transfer,Standard,No,No,29,Cash,Bi-Weekly
210,youth,Female,Blouse,Clothing,47,North Carolina,S,Gray,Summer,4.8,No,Cash,Express,No,No,68,PayPal,Quarterly
211,middle,Female,Pants,Footwear,181,Texas,M,Beige,Spring,1.4,Yes,Venmo,Free Shipping,Yes,No,84,Venmo,Bi-Weekly
212,youth,Female,Belt,Footwear,101,Wyoming,L,Lavender,Summer,2.4,No,PayPal,Express,No,Yes,85,Venmo,Annually
213,youth,Male,Jeans,Outerwear,121,Oregon,XL,Green,Summer,2.9,No,PayPal,Next Day Air,Yes,Yes,36,Credit Card,Fortnightly
214,middle,Female,Shoes,Footwear,155,Massachusetts,M,Maroon,Winter,4.4,No,Credit Card,Express,No,No,36,Cash,Quarterly
215,middle,Male,Handbag,Accessories,19,Georgia,L,Teal,Winter,3.2,Yes,Bank Transfer,Next Day Air,No,Yes,15,Bank Transfer,Quarterly
216,youth,Male,Shoes,Outerwear,18,South Dakota,L,Yellow,Summer,3.8,Yes,PayPal,Express,Yes,Yes,80,Venmo,Weekly
217,middle,Female,Socks,Accessories,130,Missouri,XL,Green,Winter,4.8,Yes,PayPal,2-Day Shipping,No,Yes,48,Cash,Weekly
218,youth,Female,Sunglasses,Outerwear,25,Indiana,S,Maroon,Spring,3,Yes,PayPal,Standard,No,Yes,62,PayPal,Annually
219,old,Male,Socks,Outerwear,121,Florida,S,Beige,Summer,2.9,Yes,PayPal,Standard,No,No,18,Venmo,Every 3 Months
220,youth,Male,Sunglasses,Footwear,180,North Dakota,L,Indigo,Winter,4.1,No,Cash,2-Day Shipping,No,Yes,12,Credit Card,Quarterly
221,youth,Female,Jeans,Accessories,155,South Carolina,L,Silver,Fall,1.4,Yes,Cash,Free Shipping,Yes,Yes,36,Venmo,Quarterly
222,youth,Female,T-shirt,Outerwear,24,Missouri,L,Maroon,Summer,1.3,No,Credit Card,2-Day Shipping,No,Yes,21,PayPal,Fortnightly
223,youth,Female,Shoes,Footwear,79,Utah,L,Black,Winter,3.2,Yes,PayPal,Store Pickup,Yes,Yes,27,Cash,Fortnightly
224,youth,Female,Dress,Clothing,185,Wisconsin,XL,Lavender,Spring,3.5,Yes,Credit Card,Free Shipping,Yes,No,30,Cash,Quarterly
225,youth,Male,Jewelry,Accessories,98,Nebraska,M,Orange,Fall,4.8,No,Cash,Express,No,No,41,Bank Transfer,Quarterly
226,youth,Male,Blouse,Footwear,15,North Dakota,XL,Teal,Fall,2.5,Yes,Venmo,Store Pickup,Yes,Yes,16,Cash,Annually
227,youth,Female,Dress,Clothing,181,Nevada,XL,Yellow,Summer,4.7,Yes,Credit Card,Standard,Yes,No,69,Venmo,Fortnightly
228,youth,Female,Sunglasses,Clothing,43,Louisiana,M,Cyan,Fall,2.8,No,Venmo,Next Day Air,No,Yes,64,Bank Transfer,Quarterly
229,middle,Female,Sweater,Clothing,24,Iowa,M,Pink,Winter,3.4,No,Credit Card,Next Day Air,Yes,No,87,PayPal,Quarterly
230,youth,Female,Backpack,Clothing,32,Washington,S,Beige,Winter,2.1,Yes,Venmo,Express,No,Yes,36,Cash,Annually
231,old,Female,T-shirt,Footwear,188,Delaware,M,Pink,Winter,4.4,No,Credit Card,Free Shipping,No,Yes,22,Debit Card,Quarterly
232,youth,Male,Dress,Outerwear,93,Maine,M,Magenta,Winter,1.6,Yes,Cash,Free Shipping,No,No,55,Bank Transfer,Every 3 Months
233,youth,Male,Dress,Outerwear,148,Alabama,M,Violet,Winter,2.2,Yes,Debit Card,Express,No,No,45,Venmo,Bi-Weekly
234,youth,Male,Skirt,Clothing,121,Alaska,M,Yellow,Spring,1.1,Yes,Bank Transfer,2-Day Shipping,No,No,93,Cash,Every 3 Months
235,youth,Female,Hat,Clothing,99,Utah,M,Charcoal,Summer,3.4,No,Cash,Next Day Air,No,No,43,Venmo,Bi-Weekly
236,youth,Female,T-shirt,Clothing,101,Texas,M,Violet,Spring,2.8,No,Cash,Express,No,Yes,91,PayPal,Monthly
237,youth,Male,Skirt,Clothing,140,New Jersey,S,Yellow,Spring,2,No,Cash,Store Pickup,Yes,Yes,49,Credit Card,Annually
238,youth,Male,Dress,Accessories,160,Virginia,S,Gold,Winter,4.8,Yes,Cash,Free Shipping,No,No,81,Debit Card,Fortnightly
239,youth,Male,Shorts,Outerwear,190,Arkansas,S,Purple,Summer,1.4,No,Cash,Express,Yes,Yes,41,PayPal,Annually
240,middle,Female,Hoodie,Footwear,100,Missouri,XL,Purple,Spring,2.5,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,29,Venmo,Fortnightly
241,middle,Male,Sweater,Outerwear,160,Minnesota,XL,Magenta,Spring,4.9,Yes,Cash,2-Day Shipping,Yes,Yes,84,Credit Card,Bi-Weekly
242,old,Female,Dress,Clothing,122,North Carolina,L,Indigo,Spring,1.4,Yes,Venmo,Standard,No,No,17,Bank Transfer,Every 3 Months
243,old,Female,Shorts,Outerwear,140,Louisiana,XL,Charcoal,Fall,2.6,No,Debit Card,Standard,Yes,Yes,54,Venmo,Quarterly
244,middle,Male,Shorts,Outerwear,30,Maine,S,Silver,Winter,1.2,No,Debit Card,Free Shipping,No,No,58,Bank Transfer,Weekly
245,youth,Male,Blouse,Accessories,78,Idaho,XL,Beige,Winter,1.1,Yes,Venmo,Free Shipping,No,Yes,42,Bank Transfer,Every 3 Months
246,old,Male,Sandals,Footwear,127,Minnesota,S,Blue,Summer,3.3,No,Credit Card,Express,No,No,74,Venmo,Quarterly
247,youth,Female,Sandals,Outerwear,34,Washington,XL,Magenta,Winter,4,No,Cash,2-Day Shipping,No,No,33,Credit Card,Fortnightly
248,old,Male,Dress,Footwear,18,Maryland,L,Purple,Spring,3.4,Yes,Bank Transfer,Store Pickup,No,Yes,88,Cash,Annually
249,old,Male,Hoodie,Footwear,70,Montana,M,Yellow,Winter,3.8,Yes,Credit Card,Next Day Air,Yes,No,44,PayPal,Fortnightly
250,middle,Male,Scarf,Outerwear,180,Ohio,XL,Silver,Fall,2.8,Yes,PayPal,2-Day Shipping,Yes,No,37,Cash,Annually
251,middle,Male,Sandals,Clothing,173,Kansas,S,Maroon,Summer,5,Yes,Credit Card,Store Pickup,Yes,Yes,96,Credit Card,Annually
252,youth,Female,Skirt,Accessories,113,Washington,M,Silver,Winter,4,Yes,PayPal,Free Shipping,No,Yes,87,PayPal,Bi-Weekly
253,old,Male,Boots,Accessories,59,Idaho,S,Pink,Fall,2.6,No,Credit Card,Free Shipping,Yes,No,76,Credit Card,Quarterly
254,youth,Male,Shoes,Footwear,31,Wyoming,S,Orange,Spring,1.2,Yes,Cash,Express,Yes,Yes,30,Bank Transfer,Quarterly
255,old,Male,Shoes,Accessories,28,Indiana,S,Turquoise,Spring,2.8,No,Venmo,Store Pickup,No,Yes,12,Credit Card,Quarterly
256,old,Female,Sunglasses,Accessories,44,Alabama,XL,Gold,Spring,4.8,No,Bank Transfer,Standard,Yes,No,12,Debit Card,Annually
257,old,Female,Belt,Clothing,24,North Carolina,XL,Lavender,Spring,4.5,No,Cash,Store Pickup,Yes,Yes,90,Credit Card,Every 3 Months
258,middle,Female,Sandals,Footwear,58,West Virginia,S,Peach,Spring,4.6,No,PayPal,Store Pickup,Yes,No,65,PayPal,Bi-Weekly
259,middle,Female,Pants,Clothing,92,West Virginia,S,Magenta,Fall,1.7,Yes,Bank Transfer,Store Pickup,Yes,Yes,96,Cash,Fortnightly
260,youth,Male,Socks,Accessories,151,Alabama,XL,Silver,Fall,3.2,Yes,Credit Card,Free Shipping,No,No,83,Credit Card,Monthly
261,middle,Male,Belt,Clothing,99,Utah,M,Green,Summer,2.8,No,PayPal,Store Pickup,No,No,22,Venmo,Weekly
262,youth,Male,Sunglasses,Clothing,16,Vermont,L,Brown,Winter,3.4,No,Credit Card,Next Day Air,Yes,Yes,98,Venmo,Annually
263,middle,Male,Dress,Accessories,178,Indiana,L,Cyan,Winter,4.9,Yes,Debit Card,Store Pickup,No,Yes,57,Bank Transfer,Quarterly
264,middle,Male,Hoodie,Outerwear,18,Wyoming,L,Peach,Summer,2.1,Yes,Venmo,2-Day Shipping,No,No,12,Cash,Every 3 Months
265,youth,Male,Backpack,Footwear,106,South Carolina,L,Green,Fall,4.3,Yes,Debit Card,2-Day Shipping,Yes,No,70,Cash,Fortnightly
266,old,Female,Skirt,Outerwear,54,Kansas,S,Green,Summer,3.5,Yes,Debit Card,2-Day Shipping,Yes,No,31,Cash,Every 3 Months
267,middle,Male,Scarf,Footwear,87,Louisiana,S,Orange,Spring,4.2,No,PayPal,Standard,Yes,Yes,55,Venmo,Monthly
268,old,Female,Jacket,Footwear,171,Vermont,M,Yellow,Fall,4.1,No,Credit Card,Next Day Air,No,Yes,60,Credit Card,Monthly
269,middle,Female,Pants,Clothing,184,Idaho,L,Teal,Spring,1.1,No,Venmo,Standard,Yes,Yes,59,Venmo,Monthly
270,old,Female,Coat,Footwear,90,North Dakota,L,Cyan,Summer,3.9,Yes,Cash,2-Day Shipping,Yes,No,80,PayPal,Bi-Weekly
271,youth,Female,Sneakers,Outerwear,187,New Mexico,M,Pink,Fall,2.8,No,PayPal,Next Day Air,Yes,No,90,Cash,Monthly
272,youth,Male,Jewelry,Clothing,136,Pennsylvania,XL,Pink,Winter,3.1,No,Cash,Free Shipping,Yes,Yes,67,PayPal,Quarterly
273,middle,Male,Scarf,Outerwear,75,Virginia,XL,Teal,Fall,4.3,Yes,Debit Card,Store Pickup,No,No,16,Credit Card,Weekly
274,youth,Male,Sweater,Clothing,30,Colorado,XL,Green,Spring,2.3,No,Bank Transfer,Store Pickup,Yes,Yes,86,Cash,Fortnightly
275,youth,Female,Sweater,Accessories,134,Alabama,L,Peach,Winter,1.1,No,Credit Card,Next Day Air,Yes,No,44,Cash,Fortnightly
276,old,Female,Boots,Outerwear,107,South Dakota,XL,Gold,Winter,2.2,Yes,Bank Transfer,Free Shipping,No,Yes,97,Credit Card,Fortnightly
277,middle,Male,Backpack,Footwear,120,California,XL,Purple,Fall,2.9,Yes,Cash,Standard,No,No,72,PayPal,Weekly
278,middle,Female,Blouse,Accessories,103,Iowa,M,Beige,Spring,4.6,Yes,Bank Transfer,Standard,Yes,Yes,33,Bank Transfer,Annually
279,old,Female,Shorts,Clothing,135,Delaware,L,Orange,Spring,1.4,No,PayPal,Store Pickup,No,No,89,Bank Transfer,Weekly
280,youth,Male,Sandals,Footwear,125,Missouri,XL,Cyan,Spring,2.1,No,PayPal,Free Shipping,No,No,64,Venmo,Monthly
281,youth,Male,Backpack,Clothing,67,New Jersey,XL,Purple,Summer,1.4,Yes,PayPal,Free Shipping,No,Yes,90,Venmo,Weekly
282,youth,Male,Shorts,Footwear,74,Arizona,S,Indigo,Summer,3.7,No,Debit Card,Free Shipping,No,Yes,55,Venmo,Weekly
283,old,Male,T-shirt,Accessories,193,Pennsylvania,S,Charcoal,Winter,1.4,Yes,Debit Card,Express,No,Yes,84,PayPal,Weekly
284,old,Female,Jewelry,Accessories,117,North Carolina,L,Violet,Spring,4,Yes,Cash,Next Day Air,Yes,No,44,Bank Transfer,Weekly
285,middle,Male,Sunglasses,Outerwear,87,Connecticut,L,Indigo,Winter,3,No,Cash,Standard,No,No,21,Venmo,Fortnightly
286,middle,Male,Sandals,Clothing,149,Missouri,M,Yellow,Summer,4.2,No,Credit Card,2-Day Shipping,Yes,Yes,82,Credit Card,Bi-Weekly
287,youth,Male,Jewelry,Outerwear,157,Minnesota,M,Blue,Winter,3.9,Yes,Venmo,Standard,Yes,Yes,25,Credit Card,Annually
288,old,Female,Jewelry,Outerwear,29,North Dakota,L,Olive,Spring,2.9,Yes,PayPal,Express,No,Yes,29,Venmo,Quarterly
289,old,Male,Boots,Footwear,129,Indiana,S,Green,Spring,4.5,No,Cash,Free Shipping,Yes,Yes,81,Debit Card,Quarterly
290,youth,Male,Gloves,Accessories,154,North Dakota,L,Yellow,Spring,4.5,Yes,Debit Card,Store Pickup,Yes,Yes,32,Venmo,Weekly
291,old,Female,Shorts,Clothing,79,Ohio,XL,Gray,Spring,2.4,Yes,PayPal,Next Day Air,No,Yes,95,PayPal,Weekly
292,middle,Male,Socks,Footwear,106,South Carolina,L,Green,Spring,3.1,No,Cash,Standard,No,Yes,77,PayPal,Monthly
293,youth,Female,Blouse,Outerwear,42,Missouri,S,Silver,Fall,2.1,Yes,Venmo,Free Shipping,Yes,Yes,85,Cash,Monthly
294,middle,Female,Backpack,Clothing,135,Alabama,XL,Cyan,Fall,3.5,Yes,Debit Card,Express,Yes,No,45,PayPal,Bi-Weekly
295,youth,Female,Coat,Accessories,128,Idaho,M,Red,Summer,1.7,No,Debit Card,Free Shipping,No,Yes,87,Debit Card,Annually
296,youth,Female,Scarf,Footwear,53,Indiana,M,Cyan,Fall,1.1,Yes,PayPal,Free Shipping,No,No,93,Debit Card,Bi-Weekly
297,old,Female,Jacket,Accessories,60,Utah,XL,Magenta,Spring,4.5,No,PayPal,Standard,Yes,No,34,Venmo,Every 3 Months
298,old,Female,Hat,Footwear,172,Kansas,M,Peach,Fall,4.1,Yes,Venmo,Store Pickup,Yes,No,64,Debit Card,Every 3 Months
299,youth,Male,Backpack,Outerwear,39,Alabama,L,White,Winter,1.7,No,Cash,Free Shipping,No,Yes,17,PayPal,Quarterly
300,youth,Male,Hat,Clothing,164,Maine,S,Teal,Summer,2,No,Bank Transfer,Free Shipping,Yes,Yes,47,Cash,Fortnightly
301,old,Female,Pants,Clothing,15,California,S,Black,Spring,1.3,Yes,Debit Card,Free Shipping,Yes,Yes,87,Credit Card,Annually
302,youth,Female,Belt,Accessories,30,Florida,XL,Olive,Winter,3,Yes,Debit Card,2-Day Shipping,No,Yes,71,Credit Card,Weekly
303,youth,Female,Dress,Clothing,18,Connecticut,M,Turquoise,Winter,3.4,No,Credit Card,Standard,Yes,No,91,Cash,Bi-Weekly
304,youth,Female,Sunglasses,Footwear,131,Arizona,XL,Lavender,Fall,2.3,Yes,Debit Card,2-Day Shipping,Yes,No,47,Bank Transfer,Every 3 Months
305,youth,Male,Dress,Outerwear,29,Tennessee,M,Purple,Winter,1.1,No,Cash,Next Day Air,Yes,Yes,37,Credit Card,Weekly
306,middle,Female,Sandals,Accessories,162,Virginia,L,Pink,Spring,2.8,No,Bank Transfer,Next Day Air,Yes,Yes,18,Bank Transfer,Quarterly
307,middle,Male,Sweater,Footwear,113,Montana,M,Blue,Fall,1.7,Yes,Cash,2-Day Shipping,No,No,46,Bank Transfer,Monthly
308,old,Male,T-shirt,Footwear,30,New Jersey,XL,Blue,Winter,3.1,No,PayPal,2-Day Shipping,No,Yes,55,Credit Card,Annually
309,old,Male,Shoes,Outerwear,197,Wyoming,S,Cyan,Spring,4.9,No,PayPal,Next Day Air,Yes,Yes,12,Bank Transfer,Fortnightly
310,middle,Female,Dress,Footwear,70,Texas,XL,Purple,Summer,4.9,Yes,Bank Transfer,2-Day Shipping,Yes,No,58,Venmo,Quarterly
311,old,Male,Coat,Outerwear,156,Iowa,XL,Peach,Winter,3.9,Yes,PayPal,Store Pickup,No,Yes,25,Credit Card,Quarterly
312,old,Female,Blouse,Clothing,70,Nebraska,S,Olive,Spring,4,Yes,Cash,Express,Yes,No,71,Cash,Quarterly
313,old,Male,Coat,Clothing,88,Iowa,L,Black,Summer,2.4,Yes,PayPal,Store Pickup,No,No,72,Bank Transfer,Bi-Weekly
314,youth,Female,Shoes,Accessories,74,Mississippi,XL,Charcoal,Spring,4.3,No,Bank Transfer,Free Shipping,No,No,47,Debit Card,Every 3 Months
315,middle,Female,Hat,Accessories,20,Connecticut,S,Maroon,Summer,1.2,No,Cash,2-Day Shipping,Yes,Yes,77,Credit Card,Weekly
316,youth,Male,Sunglasses,Outerwear,194,Pennsylvania,M,Charcoal,Winter,3.9,Yes,Cash,Next Day Air,No,No,91,Debit Card,Bi-Weekly
317,middle,Male,Jeans,Footwear,18,North Carolina,XL,Yellow,Spring,2.9,No,Venmo,Store Pickup,No,No,84,Credit Card,Weekly
318,middle,Female,Skirt,Accessories,45,South Carolina,XL,Blue,Fall,4.1,No,PayPal,Next Day Air,Yes,Yes,59,Debit Card,Bi-Weekly
319,old,Female,Jeans,Clothing,54,Montana,L,Maroon,Winter,4.8,Yes,Debit Card,Next Day Air,No,Yes,94,Venmo,Bi-Weekly
320,youth,Male,Backpack,Footwear,170,West Virginia,M,Teal,Winter,4.8,No,Cash,Store Pickup,No,No,22,Venmo,Annually
321,old,Male,Blouse,Footwear,179,Virginia,M,Lavender,Summer,1.6,Yes,Venmo,Standard,No,No,81,Cash,Fortnightly
322,old,Male,Shoes,Footwear,115,Delaware,XL,Peach,Fall,3.4,Yes,Bank Transfer,Express,No,Yes,99,Credit Card,Monthly
323,old,Female,Socks,Footwear,31,Georgia,M,Maroon,Spring,4.9,No,Credit Card,Free Shipping,Yes,No,55,Debit Card,Every 3 Months
324,youth,Female,Scarf,Clothing,140,Washington,M,Teal,Summer,2.6,No,Credit Card,Express,Yes,Yes,21,Credit Card,Bi-Weekly
325,old,Male,Sneakers,Accessories,188,Iowa,XL,Violet,Spring,3.1,Yes,Venmo,Express,No,Yes,83,PayPal,Annually
326,old,Female,Jeans,Outerwear,180,Washington,XL,Cyan,Fall,4.2,No,Bank Transfer,Next Day Air,No,Yes,54,PayPal,Weekly
327,youth,Male,Sunglasses,Outerwear,55,Wisconsin,S,White,Spring,1.8,Yes,Cash,2-Day Shipping,No,No,31,Debit Card,Annually
328,old,Male,Boots,Footwear,66,New York,XL,Purple,Winter,2.6,No,PayPal,2-Day Shipping,No,Yes,67,Venmo,Quarterly
329,middle,Male,Gloves,Outerwear,197,Kentucky,M,Yellow,Summer,5,Yes,Cash,Express,No,No,34,Bank Transfer,Annually
330,middle,Male,Blouse,Outerwear,119,Maine,M,Brown,Fall,3.7,No,Cash,Free Shipping,Yes,Yes,81,Venmo,Annually
331,youth,Female,Hoodie,Clothing,167,California,XL,Olive,Fall,1.3,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,71,Credit Card,Quarterly
332,youth,Male,Blouse,Clothing,73,North Carolina,S,Green,Spring,3.9,Yes,Bank Transfer,Store Pickup,No,No,96,Debit Card,Fortnightly
333,old,Female,Gloves,Clothing,101,Maryland,XL,Olive,Spring,4,No,Venmo,Store Pickup,No,No,70,Credit Card,Weekly
334,old,Female,Shoes,Clothing,128,Washington,XL,Magenta,Spring,1.3,Yes,PayPal,Store Pickup,Yes,No,17,Bank Transfer,Bi-Weekly
335,youth,Female,Shoes,Accessories,189,Colorado,S,Blue,Winter,2.3,Yes,Cash,Standard,No,Yes,78,Bank Transfer,Monthly
336,old,Female,Shoes,Accessories,148,Tennessee,S,Indigo,Summer,1.2,Yes,Cash,Standard,Yes,Yes,96,PayPal,Annually
337,youth,Male,Jeans,Footwear,46,Idaho,XL,Purple,Summer,2.8,No,Venmo,Standard,Yes,Yes,51,Venmo,Monthly
338,youth,Female,T-shirt,Footwear,128,Michigan,S,Red,Fall,2,Yes,Cash,Express,No,Yes,23,Cash,Weekly
339,old,Male,Jewelry,Clothing,23,New Jersey,S,Silver,Fall,3.2,No,Debit Card,2-Day Shipping,No,No,34,Venmo,Bi-Weekly
340,middle,Female,Belt,Clothing,119,Arizona,L,Blue,Winter,3.9,Yes,PayPal,Express,Yes,Yes,93,Debit Card,Weekly
341,middle,Female,Jacket,Outerwear,147,Georgia,S,Blue,Summer,3.1,Yes,Debit Card,Standard,Yes,Yes,92,Venmo,Monthly
342,youth,Male,Socks,Clothing,143,Illinois,L,Silver,Summer,4.3,Yes,PayPal,2-Day Shipping,Yes,No,64,Bank Transfer,Annually
343,old,Female,T-shirt,Outerwear,107,Indiana,L,Magenta,Winter,1.1,No,Debit Card,Express,Yes,Yes,59,Cash,Every 3 Months
344,middle,Female,Jacket,Outerwear,27,Louisiana,XL,Orange,Summer,2.2,Yes,Credit Card,2-Day Shipping,Yes,Yes,85,Debit Card,Quarterly
345,middle,Male,Belt,Footwear,169,Delaware,XL,Olive,Winter,2.3,Yes,Credit Card,Next Day Air,No,Yes,46,Credit Card,Weekly
346,old,Male,Pants,Clothing,146,Mississippi,XL,Blue,Fall,4.7,Yes,PayPal,Store Pickup,No,No,49,Cash,Quarterly
347,old,Male,Boots,Outerwear,98,Mississippi,S,Cyan,Winter,3.7,Yes,Bank Transfer,Store Pickup,No,No,43,Credit Card,Fortnightly
348,old,Male,Handbag,Outerwear,65,California,XL,Red,Fall,1.8,No,Credit Card,Free Shipping,Yes,No,46,Bank Transfer,Weekly
349,old,Female,Shorts,Accessories,42,California,S,Green,Fall,4.9,Yes,Cash,2-Day Shipping,Yes,No,32,Credit Card,Monthly
350,youth,Female,Jeans,Outerwear,104,Minnesota,S,Lavender,Summer,1.4,Yes,Credit Card,Next Day Air,Yes,Yes,13,Venmo,Bi-Weekly
351,old,Female,Coat,Outerwear,190,Texas,S,Maroon,Summer,3.6,No,Venmo,Standard,No,No,33,Cash,Fortnightly
352,youth,Male,T-shirt,Outerwear,53,Hawaii,S,Gray,Summer,2.6,No,Bank Transfer,Express,No,No,41,Debit Card,Fortnightly
353,youth,Female,Coat,Footwear,81,California,M,Violet,Summer,1.6,No,Bank Transfer,Store Pickup,Yes,Yes,25,Cash,Annually
354,old,Male,Sweater,Footwear,193,Tennessee,XL,Turquoise,Spring,2.9,No,Debit Card,Free Shipping,Yes,Yes,27,Debit Card,Bi-Weekly
355,middle,Female,Sneakers,Footwear,66,Utah,L,Gray,Fall,3.3,Yes,PayPal,Store Pickup,Yes,No,49,PayPal,Fortnightly
356,old,Female,T-shirt,Accessories,76,Maryland,XL,Black,Winter,4.5,Yes,Cash,Standard,Yes,No,18,Venmo,Quarterly
357,middle,Female,Jewelry,Outerwear,26,California,XL,Purple,Spring,4.7,Yes,PayPal,Free Shipping,Yes,No,27,Venmo,Fortnightly
358,old,Male,Hoodie,Outerwear,33,Oklahoma,S,Magenta,Spring,1.3,Yes,Debit Card,Store Pickup,Yes,No,92,Bank Transfer,Annually
359,youth,Female,Blouse,Outerwear,22,Nebraska,S,Gray,Fall,1.5,No,PayPal,Standard,No,No,33,Cash,Weekly
360,youth,Female,Jacket,Outerwear,88,Oklahoma,M,Olive,Summer,3.5,No,Cash,Next Day Air,No,No,56,PayPal,Annually
361,middle,Male,Jewelry,Clothing,44,Missouri,XL,Teal,Fall,4.8,Yes,Venmo,Free Shipping,Yes,Yes,58,Venmo,Fortnightly
362,youth,Male,Belt,Clothing,38,Massachusetts,L,Pink,Fall,1.1,No,Venmo,Next Day Air,Yes,Yes,93,Bank Transfer,Fortnightly
363,youth,Male,Gloves,Accessories,42,Kansas,S,Teal,Summer,3.7,Yes,Credit Card,Next Day Air,No,No,44,Venmo,Annually
364,youth,Male,Handbag,Outerwear,85,South Carolina,S,Beige,Winter,4.3,Yes,Debit Card,Next Day Air,No,No,80,Venmo,Bi-Weekly
365,old,Male,Blouse,Accessories,168,Vermont,M,Violet,Fall,3.7,Yes,Venmo,Next Day Air,No,Yes,14,Debit Card,Quarterly
366,youth,Male,Skirt,Footwear,88,Oklahoma,L,Green,Fall,3.9,No,Credit Card,Express,Yes,No,11,Bank Transfer,Every 3 Months
367,middle,Male,Shirt,Clothing,104,Colorado,XL,Red,Fall,3.7,No,Bank Transfer,Store Pickup,No,Yes,45,Venmo,Bi-Weekly
368,youth,Male,Jewelry,Clothing,157,Maine,XL,Turquoise,Summer,3.9,Yes,Credit Card,Free Shipping,No,No,28,Credit Card,Bi-Weekly
369,middle,Female,Shorts,Outerwear,140,Virginia,M,Violet,Spring,3.5,No,Cash,Free Shipping,Yes,No,38,Venmo,Bi-Weekly
370,old,Female,Sunglasses,Clothing,150,Minnesota,M,Lavender,Summer,2.7,No,Bank Transfer,Express,No,No,88,Debit Card,Quarterly
371,youth,Male,Sneakers,Footwear,87,Indiana,M,Red,Winter,1.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,14,Credit Card,Every 3 Months
